-1.570795059,0.7853975296,0.5246455669,-0.5246455669,0.3926987648,0.5246455669,1.570795059,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.570795059,0.7853975296,0.5246455669,-0.5246455669,0.3926987648,0.5246455669,1.570795059,0.5341344476,-0.1034149826,-1.822692513,0.4868872762,2.145776987,3.061828136,-8.910587311,39.21343613,-46.59684753,2.73807025,8.783558846,-1.252417088,3.043982267,-0.3771383464
-1.565453768,0.784363389,0.5064186454,-0.5197767019,0.4141565263,0.5552638769,1.481689215,1.230311394,-0.3785901964,-4.61013031,0.9190947413,3.32157445,7.2144804,-12.98313236,25.95938492,-79.68613434,-3.694721222,14.30949211,-2.166674376,1.278007865,-0.1145039052
-1.553150654,0.7805774808,0.4603173435,-0.5105857253,0.4473722577,0.6274086833,1.351857901,1.80073154,-0.7711674571,-7.34719038,0.7177432775,3.795856476,8.528621674,-12.63046551,8.402742386,-74.30776215,-8.092197418,10.50663567,-2.744977951,-0.04803651199,0.1144134775
-1.535143375,0.7728658319,0.3868454397,-0.5034083128,0.4853308201,0.7126948833,1.225553274,2.170414925,-1.08937645,-9.137337685,0.2528259158,3.688692331,8.395938873,-11.5266819,5.061463356,-67.01586914,-4.747597694,10.88592815,-2.031591415,-0.4388979375,0.3055696487
-1.513439178,0.7619720697,0.2954720557,-0.5008800626,0.5222177505,0.796654284,1.110286474,2.415175438,-1.320122004,-10.11942101,-0.2897703052,3.29128933,7.850697994,-10.47044277,3.845329523,-60.99939728,-1.705211759,12.00134277,-1.067457795,-0.5156645179,0.4744522274
-1.489287376,0.748770833,0.1942778528,-0.5037777424,0.5551306605,0.8751612902,1.005582094,2.584764719,-1.484831333,-10.48355293,-0.8383327127,2.80364418,7.191043854,-9.502726555,3.283167601,-55.81128311,0.5514072776,12.90709686,-0.1054569632,-0.5012693405,0.5910183191
-1.463439703,0.7339225411,0.08944232762,-0.5121610761,0.5831670761,0.9470717311,0.9105548263,2.708371401,-1.60276866,-10.39737034,-1.349962711,2.328742981,6.51920557,-8.619458199,2.980047703,-51.23415756,2.112734079,13.48868084,0.7291758657,-0.4586291611,0.6439529657
-1.436355948,0.7178948522,-0.01453137305,-0.5256606936,0.6064544916,1.012263775,0.8243602514,2.801694632,-1.685273409,-10.0010376,-1.790869951,1.909137607,5.878479481,-7.81426096,2.797600508,-47.11628723,3.133348227,13.83514786,1.385329962,-0.4189045131,0.6406970024
-1.408339024,0.7010421157,-0.1145417467,-0.543569386,0.6255458593,1.071048617,0.7462176681,2.870708942,-1.738496184,-9.408267975,-2.135944366,1.558158517,5.287358284,-7.08150959,2.697580576,-43.33684921,3.756267548,14.03717041,1.851225019,-0.398391664,0.5963962674
-1.379631877,0.6836571693,-0.2086244226,-0.5649288297,0.6411274672,1.123922229,0.6754025817,2.916132927,-1.767808318,-8.709486008,-2.373196125,1.275237918,4.751870155,-6.415315628,2.675647259,-39.85045242,4.088385582,14.11219692,2.135872126,-0.3978685439,0.5275568366
-1.350470543,0.6659790874,-0.2957192659,-0.5886607766,0.6538798213,1.171440959,0.6112494469,2.93646884,-1.778875589,-7.969608784,-2.50203228,1.053473234,4.272844315,-5.809882164,2.700442076,-36.63469696,4.2223382,14.09253502,2.269428253,-0.4159054756,0.4482696354
-1.321105838,0.6481903195,-0.375415355,-0.613681078,0.664414525,1.214169383,0.5531506538,2.931002855,-1.777787209,-7.231477261,-2.531365156,0.8814712763,3.845792532,-5.259967327,2.771273375,-33.60571289,4.234693527,13.96725655,2.28706336,-0.4461233914,0.3685142994
-1.29179585,0.6304124594,-0.447730124,-0.6389947534,0.6732292175,1.252627254,0.5005509853,2.901779175,-1.770949244,-6.522573948,-2.477518559,0.7484872937,3.465008497,-4.760803699,2.872447968,-30.8012352,4.158666134,13.7215023,2.221225262,-0.4773790836,0.2948608696
-1.262778044,0.6127029657,-0.5129558444,-0.6637699604,0.6807140708,1.287277341,0.4529429376,2.852664471,-1.763298035,-5.857177734,-2.358200788,0.6441738009,3.12424469,-4.308073044,2.993911028,-28.17059326,4.034087658,13.36567211,2.104328156,-0.5037826896,0.2303515077
-1.23425138,0.5950700045,-0.5715276003,-0.6873519421,0.6871557832,1.318519831,0.4098622203,2.788951874,-1.757966042,-5.24254179,-2.190120459,0.5611217618,2.817975998,-3.897593737,3.118904352,-25.68931007,3.883559465,12.91396809,1.9593786,-0.5208211541,0.1757197678
-1.20636189,0.5774903297,-0.6239530444,-0.7092531323,0.692767024,1.346699595,0.370886296,2.716658592,-1.756763101,-4.681587696,-1.988673687,0.4938127995,2.541593075,-3.52570653,3.242177248,-23.37388229,3.714949369,12.37016678,1.802189708,-0.5243012309,0.1307865977
-1.179195285,0.5599226952,-0.6707689166,-0.7291398644,0.6977051497,1.372115493,0.3356292248,2.640937328,-1.759860992,-4.173473358,-1.765561342,0.4382123053,2.291600704,-3.18892622,3.348868608,-21.17338943,3.545456171,11.75740623,1.645281553,-0.5154669881,0.09436290711
-1.152785897,0.5423240662,-0.7125036716,-0.7467954755,0.7020872831,1.395031452,0.303739965,2.566742659,-1.766874194,-3.716649055,-1.530879855,0.3915467858,2.064868927,-2.883990288,3.437030315,-19.11767006,3.374348164,11.07961845,1.493880391,-0.493137002,0.06533102691
-1.127118468,0.5246553421,-0.7496701479,-0.7621042728,0.7060027719,1.41568017,0.274900049,2.497268677,-1.776577711,-3.307300329,-1.291161537,0.3522207141,1.859334469,-2.608114958,3.495292425,-17.15848732,3.216769218,10.36511326,1.354147196,-0.4610312581,0.04227569327
-1.102145791,0.5068895817,-0.782743156,-0.7750158906,0.7095249891,1.434273481,0.2488189042,2.435476303,-1.78788197,-2.942136765,-1.052192807,0.3184214234,1.672652602,-2.358447313,3.525153399,-15.32716751,3.064744234,9.611141205,1.225424767,-0.419103235,0.02422475442
-1.077790976,0.4890107512,-0.8121645451,-0.7855378389,0.7127091885,1.450999975,0.225234434,2.382984877,-1.799515605,-2.616905451,-0.8175215721,0.2891964018,1.503258944,-2.132631302,3.518871546,-13.59829617,2.925540209,8.837657928,1.109909892,-0.3706454039,0.01011751872
