-1.570795059,0.7853975296,0.5246455669,-0.5246455669,0.3926987648,0.5246455669,1.570795059,0,0,0,0,0,0,0,53.69539642,-22.76355553,4.552340031,-4.533868313,-0.2295887917,-0.3969134986,-0.1408958584
-1.570795059,0.7853975296,0.5246455669,-0.5246455669,0.3926987648,0.5246455669,1.570795059,0.6701413393,-0.1860376596,-1.863991499,0.03194261342,0.7627454996,-0.5975404978,0.02992477641,51.14578247,-22.959692,10.12753296,-0.9738688469,-1.1940552,1.726758838,-0.4637144804
-1.560324073,0.7824906707,0.4955207109,-0.5241464376,0.4046166539,0.5153089762,1.571262598,1.073435545,-0.1812986732,-2.30091691,0.3691450357,-0.6653445959,0.7382595539,0.1448948383,46.97493362,-22.32139015,10.74294949,-1.378679872,1.49039495,-0.8049279451,0.1057484671
-1.543551683,0.7796579003,0.4595688879,-0.5183785558,0.3942206502,0.5268442631,1.573526621,1.379637599,-0.2755622864,-2.778308868,0.2721597552,0.3137983084,-0.3974208832,-0.06913587451,42.71881866,-20.29594803,12.59070206,0.169491902,0.2259029597,1.361742496,-0.1602175832
-1.521994829,0.7753522396,0.4161578119,-0.5141260624,0.3991237581,0.520634532,1.572446346,1.527182817,-0.2472636104,-2.449953556,0.4160894752,-0.550778091,0.4387877584,0.05248607695,38.86352158,-19.02033234,11.52980328,-0.6876891851,1.471506476,-0.0009175922023,0.1214033589
-1.498132586,0.7714887261,0.377877295,-0.5076246858,0.3905178607,0.5274906158,1.573266387,1.648416519,-0.2997294962,-2.296250343,0.2967109978,-0.07662475109,-0.07148247957,-0.03874056786,35.20231247,-17.29834175,11.26463032,-0.398167938,0.9269160628,0.7921527028,0.02402994223
-1.472376108,0.76680547,0.3419983983,-0.5029885769,0.389320612,0.5263736844,1.572661042,1.71115613,-0.3220144212,-1.892582178,0.2492733002,-0.2644057274,0.1331752539,0.001085344702,31.84521103,-15.80984783,10.28416729,-0.5391851068,1.141738772,0.4810646474,0.08294177055
-1.445639253,0.7617740035,0.3124268055,-0.4990936816,0.385189265,0.5284545422,1.57267797,1.763259888,-0.3636063337,-1.52968955,0.1428393126,-0.1616838574,0.04321500659,-0.0163740702,28.62624168,-14.33100605,9.352696419,-0.5393102765,0.9903455973,0.577634871,0.06954018772
-1.418088317,0.7560926676,0.2885254025,-0.4968618155,0.3826629519,0.5291298032,1.572422147,1.80552268,-0.4023153782,-1.159251332,0.04582697898,-0.1461226642,0.05251218751,-0.01046134531,25.61301613,-12.91693592,8.410589218,-0.4327692091,0.9205544591,0.5225647688,0.06756281108
-1.389877081,0.7498064637,0.2704120874,-0.4961457551,0.380379796,0.5299503207,1.572258711,1.846872687,-0.436396569,-0.8193962574,-0.04125853628,-0.1155792028,0.04203914851,-0.01114636753,22.73480797,-11.59455109,7.470545769,-0.3258135319,0.8215361834,0.4869122505,0.06015413627
-1.361019731,0.742987752,0.2576090097,-0.4967904091,0.3785738647,0.5306071639,1.572084546,1.890550375,-0.4619926214,-0.5222035646,-0.1097098663,-0.08913707733,0.03555540368,-0.00994375255,20.00424385,-10.36911678,6.561810493,-0.1947141439,0.7199792266,0.4400283992,0.05062946677
-1.331479907,0.735769093,0.2494495809,-0.4985046387,0.3771811128,0.5311627388,1.571929216,1.938223004,-0.4765288234,-0.2745584846,-0.1552072167,-0.06620518863,0.02829815075,-0.008789496496,17.3997612,-9.247088432,5.70459795,-0.07588090003,0.6230433583,0.3953582346,0.04134049267
-1.301195145,0.7283233404,0.2451596111,-0.5009297729,0.3761466444,0.5316048861,1.571791887,1.989287138,-0.479062736,-0.07515637577,-0.177227959,-0.04666073248,0.02180746198,-0.007460994646,14.92622185,-8.233828545,4.901607513,0.02579075098,0.5332432985,0.3525413275,0.03289321437
-1.270112514,0.7208380103,0.2439852953,-0.503698945,0.3754175603,0.5319456458,1.571675301,2.042568922,-0.4697335958,0.08035077155,-0.1773292571,-0.03037985601,0.01534223557,-0.006182075478,12.57969952,-7.329217911,4.152210712,0.1117134094,0.4518471062,0.3126594126,0.02573088929
-1.238197327,0.7134984136,0.2452407777,-0.5064697266,0.3749428689,0.5321853757,1.571578741,2.096534729,-0.4493363202,0.1981858611,-0.1580616683,-0.01741962135,0.008404899389,-0.005055004731,10.35461044,-6.534780025,3.456139326,0.1681121439,0.3801316321,0.2790273726,0.02034631185
-1.205438972,0.7064775229,0.2483374327,-0.508939445,0.3746706843,0.5323166847,1.571499705,2.149197578,-0.4194690585,0.2858753502,-0.1236038059,-0.007169305347,0.001340887044,-0.004127595574,8.256484032,-5.841071129,2.807311773,0.2144215405,0.3163614869,0.248386696,0.01632879488
-1.171857715,0.6999233365,0.2528042495,-0.5108707547,0.3745586574,0.5323376656,1.571435213,2.19900775,-0.3815732896,0.349747777,-0.07724568248,0.0004468197003,-0.006469884422,-0.003416279564,6.271136761,-5.251458168,2.206726551,0.2267196029,0.2613081634,0.2258751839,0.01403899584
-1.13749826,0.6939612627,0.2582690716,-0.5120776892,0.3745656312,0.5322365761,1.571381807,2.243811369,-0.3378347456,0.3970861137,-0.02410701662,0.006327612791,-0.014007302,-0.002985120518,4.405581951,-4.757306099,1.648418665,0.2160367817,0.2125707567,0.2089380324,0.01295840275
-1.102438688,0.6886826158,0.2644735277,-0.5124543905,0.3746644855,0.5320177078,1.571335196,2.282035589,-0.2902635932,0.4331316948,0.03140931204,0.01103997044,-0.02119999379,-0.002739541,2.665184259,-4.341467381,1.126324534,0.2098419219,0.1677148938,0.1931844652,0.01241354924
-1.066781878,0.6841472387,0.2712412179,-0.5119636059,0.3748369813,0.5316864848,1.5712924,2.312967777,-0.2401925027,0.4606874883,0.08696518838,0.01467164978,-0.02847854607,-0.002562138718,1.036192536,-4.003945351,0.6430043578,0.1960787326,0.1270086169,0.181518659,0.01246931404
-1.030641794,0.6803942323,0.2784394622,-0.5106047988,0.3750662208,0.5312415361,1.571252346,2.335553646,-0.1892295182,0.4831620455,0.1394690275,0.01755935326,-0.03512085229,-0.002561881207,-0.4828593433,-3.737116575,0.1959420741,0.1766196787,0.08937836438,0.1731259972,0.01292447373
-0.9941487908,0.6774375439,0.2859888673,-0.5084255934,0.3753405809,0.5306927562,1.571212292,2.349098444,-0.138887167,0.5027598739,0.1861413717,0.02013386041,-0.04070675001,-0.002682057908,-1.886530161,-3.528887987,-0.2176059484,0.1671009511,0.0534343943,0.1651076227,0.01337811723
-0.9574441314,0.675267458,0.2938444912,-0.5055171251,0.3756551743,0.530056715,1.57117033,2.353601456,-0.09021475911,0.519952774,0.2255519181,0.02262470126,-0.04535186291,-0.002778710565,-3.17424655,-3.370402813,-0.5962274075,0.1732416302,0.01886628568,0.1567236632,0.01363201533
-0.9206690788,0.6738578677,0.3019687533,-0.5019928813,0.3760086894,0.5293480754,1.571126938,2.349310637,-0.04399411753,0.5348216891,0.256962806,0.0250384789,-0.04905864224,-0.002824938623,-4.357863903,-3.257654905,-0.9400909543,0.1913047433,-0.01427274197,0.148785457,0.01368599106
-0.8839610815,0.6731704473,0.3103253543,-0.497977823,0.3763999045,0.5285815597,1.57108283,2.336408854,-0.0009915456176,0.5476334095,0.2795780599,0.02739835158,-0.05147417635,-0.002887378912,-5.422569275,-3.178574324,-1.248149037,0.2328467369,-0.04605511576,0.1386615336,0.01341106743
-0.8474546671,0.6731549501,0.3188821375,-0.4936094284,0.3768280149,0.5277772546,1.571037769,2.315672159,0.03848633543,0.5575479865,0.2938165665,0.02978258766,-0.05303609371,-0.002799996408,-6.396090031,-3.131192446,-1.52257669,0.2890768647,-0.07639486343,0.128481403,0.01283482835
-0.8112722635,0.6737563014,0.3275938332,-0.4890185595,0.3772933781,0.5269485712,1.57099402,2.28743577,0.07403448224,0.5647982955,0.2996201813,0.03199170157,-0.05332244188,-0.002745989943,-7.265472889,-3.108059168,-1.76271224,0.3641221225,-0.1049451977,0.1167081743,0.01200511307
-0.7755310535,0.6749131083,0.3364188075,-0.484337002,0.3777932525,0.5261154175,1.570951104,2.252447605,0.1055195034,0.5688527226,0.2975950241,0.03413102403,-0.05261346698,-0.002600958338,-8.032087326,-3.101526737,-1.968772173,0.4583452344,-0.1315746307,0.1031992286,0.01086798403
-0.7403365374,0.6765618324,0.3453071415,-0.4796870947,0.3783265352,0.5252933502,1.570910454,2.211517811,0.1330117881,0.5693192482,0.288738668,0.0360805206,-0.0511409305,-0.00237166509,-8.714336395,-3.112533569,-2.143772125,0.5661078691,-0.156039834,0.08912502229,0.009545146488
-0.705781579,0.6786401272,0.3542027473,-0.4751755595,0.3788903058,0.5244942904,1.57087338,2.165196419,0.1565264612,0.5664102435,0.2737300396,0.03773677349,-0.04877798632,-0.002151003806,-9.304855347,-3.134313822,-2.288150311,0.6855927706,-0.1780438125,0.07405988127,0.008100978099
-0.6719503999,0.681085825,0.3630529046,-0.4708985388,0.3794799447,0.5237321258,1.570839763,2.114220858,0.176221028,0.5600684881,0.2535036206,0.03913164884,-0.04575942084,-0.001884581754,-9.809271812,-3.162678719,-2.404066324,0.8162729144,-0.1975243092,0.05799689516,0.006544928066
-0.6389157176,0.6838392615,0.3718039691,-0.466937542,0.3800913692,0.5230171084,1.570810318,2.059323788,0.1923712492,0.5503902435,0.2291769832,0.0401811786,-0.04228498787,-0.001586355735,-10.23437977,-3.195692539,-2.493875265,0.9545783997,-0.214311257,0.04138385504,0.004961781204
-0.6067388058,0.6868450642,0.3804038167,-0.4633566439,0.3807192147,0.522356391,1.570785522,2.00116396,0.2052682042,0.5376782417,0.2017774731,0.04085567594,-0.03847122565,-0.001288086176,-10.58148098,-3.229197502,-2.559508324,1.097932458,-0.2283357978,0.02429011464,0.003402746515
-0.5754706264,0.6900523901,0.3888050318,-0.4602038562,0.3813575804,0.5217552781,1.570765376,1.940424919,0.2152619362,0.5222343206,0.1723776907,0.04113636911,-0.03449597582,-0.0009767623851,-10.86464024,-3.26616025,-2.604634285,1.241303682,-0.2396911979,0.007650673389,0.00194249372
