-1.570795059,0.7853975296,0.5246455669,-0.5246455669,0.3926987648,0.5246455669,1.570795059,0,0,0,0,0,0,0,15.07292271,-42.11548615,-11.33856773,10.54384327,-3.994529486,5.190029144,-4.048984528
-1.570795059,0.7853975296,0.5246455669,-0.5246455669,0.3926987648,0.5246455669,1.570795059,0.9846093655,-0.1788205653,-3.940606117,0.9777587652,3.184062004,6.374198437,-13.00306892,15.5346489,-45.02920914,-9.092803955,7.763700008,-2.903131962,1.206636548,-0.4171558321
-1.555410504,0.7826034427,0.4630736113,-0.509368062,0.4424497485,0.624242425,1.367622137,1.775986195,-0.4547586441,-7.14751339,1.206865788,3.313027859,8.217656136,-12.46845913,13.92848301,-42.75097275,-2.647990465,8.852477074,-1.282475471,-0.8349401355,0.2476562411
-1.527660728,0.7754978538,0.3513936996,-0.4905107915,0.4942158163,0.7526432872,1.172802448,2.20131588,-0.6248199344,-8.911725044,0.9675008655,3.157717943,7.563691139,-10.79292393,12.51630116,-39.55052567,1.574254513,10.40279388,-0.5572103262,-0.7695034146,0.3752247989
-1.493265152,0.7657350302,0.2121479958,-0.4753935933,0.5435551405,0.8708259463,1.004163027,2.383118629,-0.6874797344,-9.532446861,0.6000293493,2.593793392,6.685704708,-9.26115799,11.27459145,-36.63587952,3.875530005,11.0137701,0.2658104002,-0.6306017637,0.4733165503
-1.456028938,0.7549931407,0.06320351362,-0.4660181403,0.5840831399,0.97529006,0.8594574332,2.414996624,-0.7239187956,-9.401052475,0.1621685326,2.035195351,5.771346092,-7.936927319,10.20751572,-34.09085464,5.000139713,10.99036026,0.9391080737,-0.4598313272,0.5094701052
-1.418294668,0.7436819077,-0.0836879313,-0.4634842575,0.6158830523,1.065467358,0.7354429364,2.36932683,-0.7752054334,-8.784900665,-0.2875412703,1.562709212,4.933152676,-6.79455471,9.311582565,-31.83330917,5.411731243,10.6712141,1.421668649,-0.3285112977,0.4910987318
-1.381273985,0.7315693498,-0.2209520042,-0.4679770768,0.6403003931,1.142547846,0.6292780042,2.297484398,-0.8502886295,-7.888979912,-0.6972385645,1.189453721,4.198438644,-5.814273834,8.564186096,-29.73902893,5.373980522,10.3048172,1.708521485,-0.2495281398,0.4357854128
-1.345375776,0.7182835937,-0.3442173004,-0.4788714349,0.6588855982,1.208148479,0.5384299755,2.226890802,-0.9402327538,-6.874260902,-1.023998618,0.9081726074,3.569390535,-4.975319386,7.923951149,-27.72354889,5.044624329,10.01512241,1.817909837,-0.217096895,0.3616059422
-1.310580611,0.7035924792,-0.4516276121,-0.4948714077,0.6730757952,1.263920188,0.4606906176,2.165625572,-1.032365918,-5.859814644,-1.241737366,0.7058033943,3.039344072,-4.257433891,7.349992752,-25.75619507,4.545218468,9.800702095,1.788019061,-0.2159495354,0.2837691307
-1.276742697,0.6874617338,-0.543187201,-0.5142735243,0.6841039658,1.31140995,0.3941681981,2.111932993,-1.118359804,-4.920349121,-1.345823407,0.5662847757,2.597011566,-3.642579556,6.814369678,-23.8326416,3.976832628,9.598000526,1.665594578,-0.2302993238,0.2122435421
-1.243743777,0.6699873805,-0.620067656,-0.535302043,0.6929521561,1.351988316,0.3372528851,2.0624156,-1.195335507,-4.090598583,-1.349115729,0.4712001085,2.227457285,-3.1158216,6.305241585,-21.96582985,3.410057068,9.339749336,1.495206714,-0.2456139326,0.1520357132
-1.211518526,0.6513102651,-0.6839832664,-0.5563820004,0.700314641,1.386792302,0.2885681689,2.01597929,-1.263636231,-3.378299475,-1.273705721,0.40442729,1.915759444,-2.664626837,5.813642502,-20.15511131,2.886597395,8.987914085,1.310438395,-0.2521875799,0.1041715592
-1.180018902,0.6315659285,-0.7367691994,-0.5762836337,0.7066338062,1.416725993,0.2469333708,1.973788261,-1.324311972,-2.776571035,-1.142840862,0.3542168438,1.649605155,-2.278391838,5.330262184,-18.40318298,2.422431707,8.535196304,1.131850004,-0.2456324697,0.06758402288
-1.149178505,0.61087358,-0.7801530957,-0.5941405296,0.7121684551,1.442501068,0.2113334984,1.938089013,-1.377946138,-2.272968769,-0.97653687,0.3134811521,1.419951558,-1.947886229,4.84240818,-16.71674347,2.019847631,7.992218971,0.9697681069,-0.2254690379,0.04031744972
-1.118895888,0.5893431902,-0.8156682253,-0.6093989015,0.717066586,1.464687824,0.1808977723,1.911013365,-1.424520373,-1.853679895,-0.790152967,0.2783231437,1.220534205,-1.665153503,4.342482567,-15.09196281,1.675568581,7.387624264,0.8283523917,-0.1943857521,0.02027561143
-1.089036345,0.5670850873,-0.8446319699,-0.62174505,0.7214154005,1.483758688,0.1548797488,1.893809676,-1.463391781,-1.505605936,-0.5938904285,0.2469107807,1.047209024,-1.423316479,3.836888313,-13.53063011,1.384013534,6.711743355,0.7079151869,-0.1542612463,0.005967371166
